,id,level,rok,gdp_ppp_mean,gdp_ppp_lower,gdp_ppp_upper,gdp_usd_mean,gdp_usd_lower,gdp_usd_upper
12336,153,Country,2011,30279.7002727069,28623.723193185,32058.11759153,2249.0546771565,2204.22099084609,2291.6657122057
12337,153,Country,2012,25053.8825532192,24244.4053669613,25868.398453244,1708.78137217963,1653.49019309665,1759.15168457465
12338,153,Country,2013,21308.3323618671,20457.8127008377,22161.9287767892,1314.76846359224,1245.79880565829,1380.38537062554
12339,153,Country,2014,20178.8418328065,17809.1558072691,22586.721841935,1173.66928759097,1091.36600360229,1254.32208776506
12340,153,Country,2015,18984.6252467775,15201.6787355524,22886.9531899902,1145.33483615393,1053.69978825052,1235.77771325308
12341,153,Country,2016,19091.7187553917,15328.503286345,23005.6741302787,1133.24768204385,1036.82037573444,1228.2410837073
12342,153,Country,2017,19878.2307859364,16023.6993029279,23965.9831796779,1140.40461563296,1046.42849670267,1238.29951767063
12343,153,Country,2018,20578.6002535141,16486.2906464395,24904.652940415,1181.57595959564,1085.20430899581,1278.08383379029
12344,153,Country,2019,21450.5894783585,17063.9230364099,26161.8265360178,1229.18742882942,1135.73392482633,1322.17094375554
12345,153,Country,2020,19837.1328183753,15780.4198349566,24194.0030734296,1136.73119841145,1050.30702003993,1222.72073904247
12346,153,Country,2021,18720.4754290116,14049.5654098294,23893.9590547065,1070.66166839653,989.26066951977,1151.65329171549
12347,153,Country,2022,19208.1657107377,14347.7268172607,24676.6041655276,1098.57677722035,1003.80678321907,1198.62893462662
12348,153,Country,2023,19794.2529933292,14708.1528362634,25591.0260973574,1132.12652492318,1026.79095361781,1248.88812131412
12349,153,Country,2024,20451.8799152541,15099.4240243285,26523.5641560548,1169.69971177791,1049.17597228309,1295.96914848298
12350,153,Country,2025,21115.837319196,15496.8583273847,27593.0014015564,1207.60289909721,1073.29889676666,1352.38157072026
12351,153,Country,2026,21699.318961551,15847.6445105724,28623.1035814291,1241.02354421276,1092.16079213939,1408.37244248495
12352,153,Country,2027,22268.9214863871,16233.3647089498,29419.3856593964,1273.58693574771,1119.87404777033,1444.40896187637
12353,153,Country,2028,22690.0880759198,16526.3663882751,30027.4141839531,1297.60820005094,1130.50807444841,1494.50040748617
12354,153,Country,2029,23066.8077499532,16707.5115612446,30680.1480400408,1319.0397889437,1140.71314309138,1532.19439868015
12355,153,Country,2030,23367.1136082304,16766.164783216,31185.4620947446,1336.20348504332,1139.9705571247,1560.00985704132
12356,153,Country,2031,23602.6504783484,16779.1992674394,31691.0623104998,1349.44236360126,1134.96159927985,1585.80081729337
12357,153,Country,2032,23691.6121791175,16797.7707149953,32267.6045239151,1354.45617131441,1135.00613831316,1608.94702155655
12358,153,Country,2033,23683.7333579786,16614.4636579575,32434.7435119339,1354.04384773788,1119.21820933164,1612.87977028638
12359,153,Country,2034,23597.1961906208,16376.1131638797,32553.8271818334,1349.04601813107,1106.01031149736,1627.29526905353
12360,153,Country,2035,23489.5427731747,16211.1187667958,32494.2559772441,1342.97459665729,1090.1088124796,1636.12033287913
12361,153,Country,2036,23359.5543894943,15985.1617033751,32818.6974754798,1335.46098844586,1072.41984873499,1641.78254969998
12362,153,Country,2037,23229.9055603862,15815.5083707275,33139.0322386799,1327.87723429432,1049.67690671703,1649.29355655891
12363,153,Country,2038,23095.5420233389,15542.3667405239,33292.7800026229,1320.14076237862,1035.82531917921,1663.44823024318
12364,153,Country,2039,22946.2461771369,15287.5384274141,32875.8859224108,1311.52644090808,1015.92467020455,1665.91000950499
12365,153,Country,2040,22842.7704693283,14889.1369318132,33118.8412293163,1305.34573222649,996.251019595506,1667.93726584496
12366,153,Country,2041,22769.3093787644,14790.4604825609,33250.8250077298,1300.88797856589,982.194325772868,1688.74558296948
12367,153,Country,2042,22712.9384877378,14371.93387524,33557.054204542,1297.63411357551,962.441917776924,1707.81964755994
12368,153,Country,2043,22654.3493846848,14141.7720797263,34261.0563700254,1294.35906014411,962.160394792014,1716.01427459848
12369,153,Country,2044,22606.2293611767,14105.9632496116,33859.7980137942,1291.6989326848,945.81804613388,1722.4837125073
12370,153,Country,2045,22598.7983331532,13833.0017413644,34214.6685648931,1291.40956320781,933.805585560137,1742.13032626155
12371,153,Country,2046,22616.7088535303,13771.6298348239,34284.0729985024,1292.27090720727,911.419029070753,1769.74726436861
12372,153,Country,2047,22710.6428773316,13634.8194320704,35332.1914302643,1297.60140800957,902.555527051151,1776.79502612938
12373,153,Country,2048,22862.4017203782,13807.6794539836,35798.4327310263,1306.36320199883,898.445812891925,1807.69080994872
12374,153,Country,2049,23056.2535829675,13681.527403823,36605.0460646905,1317.65241649665,896.098064039419,1831.28050582127
12375,153,Country,2050,23294.0398774858,13521.6865450945,36533.3866766226,1331.14917996763,888.499771125792,1867.93158251462
12376,154,Country,1960,2273.4107936594,1498.8418433832,2948.94037417565,802.940408895894,764.173538834401,853.736390128631
12377,154,Country,1961,2401.50263662367,1612.2688156401,3072.82856230164,842.706103600605,804.380488756993,892.517548831068
12378,154,Country,1962,2356.62549273514,1609.90701510855,3034.97742874843,829.996484995258,790.904185234351,879.163461460334
12379,154,Country,1963,2562.45306889549,1740.37219019356,3229.22940257353,893.661894166443,854.803319279981,943.056837779642
12380,154,Country,1964,2585.96962381291,1721.4892645643,3247.96079361648,902.762431319585,863.729968001471,953.792885241131
12381,154,Country,1965,2653.55472866934,1753.40441861513,3325.08526393217,924.745866413422,885.365564869211,976.941531568134
12382,154,Country,1966,2677.74516437524,1788.65055179248,3337.97013118447,935.100982982332,894.43278812094,988.105827079879
12383,154,Country,1967,2625.12386707038,1752.80821040086,3283.54363206642,919.360227315056,879.756497573117,972.781819390833
12384,154,Country,1968,2801.05393275952,1879.16951896285,3451.81522305964,981.572520227533,936.789500305118,1029.91726850724
12385,154,Country,1969,2844.40203841656,1911.2575418894,3499.75996590038,1000.40151564949,954.561826907269,1044.61366885055
12386,154,Country,1970,3111.11222722214,2488.24637787302,3677.72966584931,1050.09381674107,1016.0508868679,1103.04229644244
12387,154,Country,1971,3324.16751845002,2652.58819954833,3894.51815922518,1126.81921480084,1100.84917440923,1168.73404547675
12388,154,Country,1972,3773.49257266379,3083.27371870669,4317.22972546441,1284.89878218487,1271.93977196369,1303.98812565258
12389,154,Country,1973,3696.88860965671,3036.04585056613,4231.26653773031,1253.07152739005,1237.68423350211,1277.99300381544
12390,154,Country,1974,3930.24563777601,3348.73159699443,4426.60252728152,1321.62120773572,1310.24132515267,1340.45766901131
12391,154,Country,1975,4068.53057492808,3428.87706954499,4578.41094667101,1379.2215821522,1373.27704055544,1387.16423139404
12392,154,Country,1976,4221.54787340563,3489.77651103657,4751.48931023818,1447.62328352364,1432.97089384243,1457.32036422504
12393,154,Country,1977,4282.6875882403,3579.31747731245,4805.6862894839,1463.82153752035,1448.96675939084,1474.35077522282
12394,154,Country,1978,4444.52852284007,3745.951678814,4960.24199080353,1519.13636030837,1496.91954351111,1534.47000976746
12395,154,Country,1979,4635.26382477772,3990.5986387676,5099.8646547261,1577.51183196252,1549.26331579029,1596.76094512043
12396,154,Country,1980,4867.15356053111,4307.1272071929,5305.25041447018,1648.21428907564,1613.23555123242,1671.10445173045
12397,154,Country,1981,5008.98144007626,4477.15985379125,5418.01176729115,1691.94555848323,1656.28879662208,1714.40574536049
12398,154,Country,1982,4907.11953711858,4451.65604276787,5285.6267699413,1638.82362436426,1610.83781954854,1656.47837309653
12399,154,Country,1983,5037.5898222068,4622.56751043499,5398.04948078704,1669.73995033048,1649.33919380038,1682.57740513984
12400,154,Country,1984,5166.73466662948,4725.88670949407,5559.81692759019,1726.02613403546,1722.38927691333,1729.42903834027
12401,154,Country,1985,5320.76684551429,4923.39343536337,5677.22966821427,1772.05992802808,1764.61592465892,1778.33371768284
12402,154,Country,1986,5101.19624092865,4726.96730093992,5431.33535985633,1692.25569763589,1672.78414178266,1707.98911833198
12403,154,Country,1987,5312.30269852029,4952.41110170738,5631.38159923433,1754.58744888262,1732.05540837529,1779.50441631643
12404,154,Country,1988,5279.75427175219,5011.18775183567,5562.16012715707,1728.11021932016,1717.30420341003,1740.43573719764
12405,154,Country,1989,5340.83658038592,5107.82453269599,5589.77947799484,1736.08507003741,1721.52629323013,1750.95902849988
12406,154,Country,1990,5592.00014290701,5410.12591550596,5805.5093916602,1817.84685409535,1798.33401815949,1832.40649277753
12407,154,Country,1991,5741.23109381037,5563.41166655879,5890.59179265248,1848.67897180121,1832.36818847966,1861.33679196038
12408,154,Country,1992,6104.90944363611,5903.22259388992,6254.84196759555,1951.1768299887,1937.29101665763,1962.06343799291
12409,154,Country,1993,6196.22448332593,5937.42912873755,6552.82957493156,1954.45522708875,1944.99464161275,1962.77753126482
12410,154,Country,1994,6403.91169320583,6041.44673427625,7101.35850660644,1980.80001846268,1976.17584256314,1985.69543229901
12411,154,Country,1995,6562.86397594826,6086.97285867123,7583.15960373998,1994.44611205786,1987.91167495984,1999.97508558812
12412,154,Country,1996,7081.8245318222,6413.52111992311,8646.1809486017,2102.34152515492,2097.22118369102,2107.63385866376
12413,154,Country,1997,7268.47741137824,6693.99652766825,8551.59620869173,2188.50053006522,2181.27343105089,2194.67505208001
12414,154,Country,1998,7432.0138718658,6960.82193530303,8436.34892109806,2268.05601315143,2258.18674631716,2275.50058426139
12415,154,Country,1999,7694.31461968686,7333.08931595516,8407.12641686429,2378.80596615987,2369.85902557458,2385.48810464629
12416,154,Country,2000,7895.88741537985,7609.79359689561,8415.76483079567,2460.01576964593,2457.76648366847,2462.81336888982
12417,154,Country,2001,8112.61623134067,7856.72756768731,8510.52020418932,2531.00285301406,2529.20243018663,2533.21134739646
12418,154,Country,2002,8134.9771859119,7918.01120284335,8432.60369060972,2544.26932111687,2542.73439153631,2546.21818815668
12419,154,Country,2003,8400.89817542858,8242.51348835133,8594.71747354067,2643.96562836781,2642.7091994528,2645.55418375957
12420,154,Country,2004,8773.45127842369,8503.6666785485,9035.19429685683,2787.15695416677,2786.03786687346,2788.48582959182
12421,154,Country,2005,9020.6017233589,8740.72150391497,9329.20206700952,2860.18533910434,2859.14407596292,2861.48750426847
12422,154,Country,2006,9415.13662080284,9091.34803174154,9797.04020258172,2982.3796455135,2981.12636449375,2983.91705116656
12423,154,Country,2007,9941.22112953318,9603.03296722218,10339.0024203412,3150.66687485518,3149.09156775397,3152.72101282119
12424,154,Country,2008,10272.1959863725,9925.7551647713,10720.2172887001,3249.63728794163,3248.02640616907,3251.79114758157
12425,154,Country,2009,10545.8675782476,10317.4381003425,10961.0600232687,3312.78867539416,3311.62941476996,3314.18245612044
12426,154,Country,2010,10798.1551276055,10574.7391154282,11145.0305469357,3392.87042210665,3390.97258384964,3394.48369932644
12427,154,Country,2011,10490.1065008203,10260.4597290727,10852.6284833432,3293.25550615041,3287.48970887856,3297.65050205039
12428,154,Country,2012,10772.5008346075,10554.6829297862,11165.9731329796,3391.61586789386,3380.9837359006,3400.69070247999
12429,154,Country,2013,10952.712890386,10728.601405836,11327.3695912193,3451.93539480634,3434.07249823248,3464.91336856361
12430,154,Country,2014,11081.190532519,10754.5059742772,11471.8103106469,3514.902568048,3489.18070251706,3533.20272475694
12431,154,Country,2015,11136.3257968725,10918.1033520161,11492.8280234362,3518.03251310404,3489.50503992557,3540.10290113143
12432,154,Country,2016,11172.0277440168,10951.5094856374,11500.4178270955,3521.16355268692,3491.55129695827,3543.83958945162
12433,154,Country,2017,11255.6687915117,11027.0432691943,11600.1752587489,3548.23289744018,3517.81800347223,3571.08229490451
12434,154,Country,2018,11446.8153103823,11192.8837557906,11790.0820160561,3602.44997075834,3573.28531650951,3627.45909279919
12435,154,Country,2019,11480.7083940175,11170.7781901744,11900.746574174,3602.04304966824,3567.97107846679,3632.52304958007
12436,154,Country,2020,11112.104484274,10812.1250152605,11518.6567618073,3486.39451077983,3453.41646700572,3515.89590843552
12437,154,Country,2021,10898.2276004033,10564.8929223016,11349.3492603499,3419.17758147433,3386.83534722497,3448.11019858769
12438,154,Country,2022,10961.8847384126,10576.140013372,11461.1704789509,3439.14214073873,3375.52270257707,3506.2954597439
12439,154,Country,2023,11022.6601537993,10543.2951600152,11574.1822814927,3458.19903537993,3355.53028369011,3559.89499561983
12440,154,Country,2024,11079.4312846605,10492.8179867367,11693.1276386611,3475.99492783373,3334.4223933517,3619.2913187342
12441,154,Country,2025,11135.7950227722,10453.46506395,11840.2842781541,3493.66501191164,3308.97969766863,3688.29752305106
12442,154,Country,2026,11199.7026576206,10372.7228759185,12022.8457461441,3513.69959791689,3287.20355973799,3740.16491761773
12443,154,Country,2027,11274.9000774619,10338.9713776399,12197.1776724985,3537.28050137469,3273.59217824178,3809.89800457464
12444,154,Country,2028,11358.6568441536,10324.9391193475,12415.8868866272,3563.54369865473,3267.50639040777,3871.51895496329
12445,154,Country,2029,11446.7329021195,10296.1191417823,12648.3213625101,3591.16162823136,3255.75511899467,3952.81436895232
12446,154,Country,2030,11543.8893571904,10240.4399275882,12872.4296428809,3621.63371755585,3243.34923923217,4029.8832552622
12447,154,Country,2031,11644.8973615947,10213.8153000158,13132.200274621,3653.3065001733,3236.11710352609,4104.68006797608
12448,154,Country,2032,11749.316598381,10199.9724147847,13382.0812128571,3686.05383623208,3220.018956891,4187.71372719313
12449,154,Country,2033,11860.171792559,10193.5889821941,13649.4183051702,3720.82526092089,3224.97277172569,4288.94879437079
12450,154,Country,2034,11975.8477957444,10201.4089873185,13940.849188421,3757.10616144095,3217.41271382289,4388.28420572684
12451,154,Country,2035,12092.7998745363,10164.8533699796,14183.9911385447,3793.77092820349,3201.82863719406,4471.11072450204
12452,154,Country,2036,12199.1883197624,10134.2047508131,14514.0237984708,3827.13859010833,3198.583139514,4559.00332127777
12453,154,Country,2037,12283.7781104405,10081.9553475204,14719.9632452714,3853.67247457639,3173.64837615458,4646.74909999763
12454,154,Country,2038,12361.0417256163,10020.349038997,15019.2848442077,3877.88218659416,3147.26053747523,4726.88598428975
12455,154,Country,2039,12445.7315549408,9971.97183013711,15271.380043466,3904.43580340788,3143.9914734644,4797.93046175955
12456,154,Country,2040,12526.9731849144,9930.91493561477,15551.7840600169,3929.91394086498,3125.17161843991,4894.64421922919
12457,154,Country,2041,12609.2617998714,9879.690740799,15735.5603340082,3955.70764843197,3126.19038629277,4965.89619853824
